;CO_GT;PT08_CO;NMHC_GT;PT08_NMHC;NOx_GT;PT08_NOx;NO2_GT;PT08_NO2;O3;Temp;RH;AH;C6H6
167;3,012542779;3,00176502;1,319629972;2,687589095;3,389517934;-1,588304986;1,610387733;2,86914037;2,511218138;-0,267991542;0,099867282;-0,074474058;35,8
168;-0,037179166;-0,5445927;1,055861902;0,255784542;0,079654034;0,001865981;0,023704207;-0,189030018;-0,581100182;1,18423629;-1,630425026;-1,264787377;11,6
169;0,175592133;-0,230463112;-0,219816402;0,360862516;-0,066908205;-0,133467718;0,087171548;0,016171891;-0,488680329;0,956029059;-1,348597112;-0,916539548;12,4
170;1,026677327;0,823524322;0,935967325;1,062633275;0,849105789;-0,915395759;0,912246982;1,095136768;0,575396896;0,292153479;-0,391693033;-0,030803108;18,3
171;1,452219923;0,951656128;2,115729967;1,34784492;1,081162668;-1,073285074;1,356518369;1,297028969;0,887626128;0,001707912;-0,109865119;0,015667262;21
172;1,52314369;0,897923435;1,885532378;1,34784492;1,154443787;-1,073285074;1,451719381;1,204357139;0,775223604;-0,060530423;-0,109865119;-0,078953129;21
173;0,672058496;0,294463963;0,451593232;0,619804668;0,446059632;-0,70863594;0,753578629;0,51924754;0,492968378;-0,226499318;0,040880044;-0,079513013;14,5
174;-0,249950464;-0,313128793;-0,421239292;-0,187044065;-0,189043405;-0,163541874;0,404508253;-0,132764978;0,09331496;-0,35097599;0,191625207;-0,049279279;8,4
175;-0,888264359;-0,833922584;-0,680211579;-0,888814823;-0,95849516;0,671015939;-0,642702875;-0,764919246;-0,626061192;-0,226499318;0,021217632;-0,119264775;4,3
176;-1,030111892;-0,933121401;-0,756944109;-0,997645582;-1,105057399;0,904090643;-0,896572239;-0,801326037;-0,775931223;-0,371722102;0,152300382;-0,138860714;3,8
177;-1,101035658;-0,986854094;-0,876838686;-1,23782381;-1,178338519;1,155961695;-1,150441603;-0,966811447;-0,90332075;-0,330229878;0,145746245;-0,087351389;2,7
178;-1,171959424;-1,102586048;-0,88163447;-1,294115582;-1,129484439;1,257461969;-0,96003958;-0,897307575;-0,828385734;-0,537690997;0,506223809;0,069976007;2,5
179;-1,455654488;-1,544847442;-1,015916396;-1,90206672;-1,593598197;3,550616318;-2,483255765;-1,287853144;-1,710121087;-1,409027696;2,059554404;0,463574437;0,6
180;-1,313806956;-1,234851138;-0,982345915;-1,496765961;-1,349327798;2,174723709;-1,689914002;-1,039625028;-1,567744557;-1,243058801;1,72529339;0,38351103;1,8
181;-0,888264359;-0,606591961;-0,819289289;-0,828770266;-0,494381403;0,806349638;-0,38883351;-0,569646462;-1,073173453;-1,201566577;1,69907684;0,433340703;4,6
182;0,459287197;0,96405598;0,082317933;0,593535174;0,983454508;-0,422931464;0,943980652;0,754236823;0,108301964;-1,160074353;1,646643739;0,446777918;14,2
183;1,026677327;1,199653171;1,458707682;1,34784492;1,227724907;-1,050729458;1,007447993;1,634619207;0,70778209;-0,911121011;1,351707551;0,511164575;21
184;0,742982262;0,558994143;0,523529978;0,822455047;1,142230268;-0,765024982;1,007447993;0,846908653;0,662821081;-0,745152116;0,906026198;0,270974352;16,2
185;0,459287197;0,414329201;0,451593232;0,751152136;0,934600429;-0,64472836;0,975714323;0,638397035;0,475483541;-0,579183221;0,440682434;-0,061036842;15,5
186;0,246515899;0,005134079;0,173437812;0,492209985;0,77582467;-0,475561236;0,912246982;0,479531041;0,253176327;-0,516944885;0,375141058;-0,047599627;13,4
187;0,813906028;0,422595769;0,451593232;0,905016313;0,78803819;-0,727432287;1,007447993;0,81381157;0,637842742;-0,371722102;0,283383133;0,017906797;16,9
188;0,317439665;-0,151930715;0,178233595;0,368368086;0,201789233;-0,310153381;0,309307241;0,125392262;0,128284634;0,08469236;-0,437571996;-0,36113465;12,4
189;-0,32087423;-0,395794474;-0,454809774;0,053134163;-0,152402845;-0,148504796;-0,039763134;-0,040093148;-0,363788636;-0,309483766;0,047434182;-0,194849111;10,1
190;-0,249950464;-0,313128793;-0,54113387;-0,145763432;-0,189043405;-0,073319407;-0,008029464;-0,102977604;-0,661030866;-0,745152116;0,788051723;0,122045216;8,7
191;0,459287197;0,071266624;0,21659986;0,544748972;0,397205552;-0,546987355;0,690111288;0,390168919;-0,08153341;-0,413214325;0,362032783;0,08173357;13,8
192;-0,32087423;-0,590058825;-0,382873027;-0,048191027;-0,445527323;-0,005652558;-0,103230475;-0,288321264;-0,638550361;-0,392468214;0,027771769;-0,349377087;9,3
193;0,246515899;0,116732749;0,024768536;0,443423782;-0,152402845;-0,411653656;0,372774583;0,287567965;0,033366948;-0,807390451;0,525886222;-0,278271822;13
194;0,672058496;0,418462485;-0,051963994;0,601040744;0,275070353;-0,569542971;0,880513311;0,400098044;0,398050691;-0,848882675;0,597981734;-0,253077044;14,3
195;-0,462721762;-0,490860007;-0,689803146;-0,307133179;-0,665370682;0,159755297;0,023704207;-0,377683386;-0,176451097;-0,620675444;0,335816233;-0,245238668;7,6
196;-0,746416827;-0,858722288;-0,718577844;-0,712433937;-0,763078841;0,667256669;-0,134964146;-0,748370705;-0,373779972;-0,745152116;0,381695196;-0,36673349;5,3
197;-0,746416827;-0,689257642;-0,752148326;-0,689917229;-0,799719401;0,53192297;-0,452300851;-0,582885295;-0,336312464;-0,952613235;0,807714135;-0,14669909;5,4
198;-0,817340593;-0,672724506;-0,843268205;-0,787489633;-0,897427561;0,652219592;-0,484034522;-0,62922121;-0,358792968;-0,931867123;0,860147236;-0,067195566;4,9
199;-0,888264359;-0,871122141;-0,752148326;-0,832523051;-0,824146441;0,704849364;-0,674436545;-0,649079459;-0,533641339;-0,994105458;0,879809648;-0,13270199;4,6
200;-1,030111892;-1,073653059;-0,939183867;-1,245329379;-1,227192599;1,340165896;-1,245642615;-0,910546408;-0,8258879;-0,890374899;0,71595621;-0,164615377;2,7
201;-1,24288319;-1,305116967;-1,011120613;-1,665641277;-1,337114278;2,287501792;-1,467778308;-1,145535691;-0,993242769;-0,973359346;0,624198285;-0,386889313;1,2
202;-1,101035658;-1,048853355;-0,953571216;-1,51928267;-1,227192599;2,001797315;-1,372577297;-1,145535691;-1,083164788;-0,994105458;0,532440359;-0,524620769;1,7
203;-0,817340593;-0,672724506;-0,704190495;-0,806253557;-0,787505881;0,836423794;-0,801371227;-0,655698875;-0,613572022;-1,077089906;0,66352311;-0,483749239;4,8
204;0,530210964;0,724325505;0,067930584;0,537243402;0,372778512;-0,494357583;-0,103230475;0,347142713;0,318120008;-0,952613235;0,538994497;-0,457994577;13,8
205;1,452219923;1,608848293;1,545031778;1,610539856;1,117803228;-1,171026079;0,309307241;1,584973584;1,182370524;-0,911121011;0,512777947;-0,422162003;23,7
206;0,742982262;0,455662041;1,051066119;0,593535174;0,910173389;-0,757506443;0,404508253;0,558964038;0,602873068;-0,724406004;0,381695196;-0,327541612;14,2
207;-0,462721762;-0,288329089;-0,54113387;-0,254594191;-0,091335245;-0,050763791;-0,38883351;-0,318108638;-0,198931601;-0,102022647;-0,313043382;-0,438958522;8
208;-0,604569295;-0,453660451;-0,54113387;-0,46475014;-0,323392124;0,182310914;-0,484034522;-0,533239672;-0,543632674;0,001707912;-0,555546471;-0,656753386;6,7
209;-0,462721762;-0,37099477;-0,416443509;-0,145763432;-0,298965084;-0,016930366;-0,134964146;-0,410780468;-0,551126176;0,271407367;-0,948794723;-0,964129685;8,7
210;-0,108102932;-0,156063999;-0,344506763;0,161964922;-0,213470445;-0,31767192;0,182372559;-0,116216437;-0,433727984;0,209169031;-0,883253348;-0,908141288;10,8
211;0,246515899;0,753258493;-0,004006163;0,233267833;0,65368947;-0,505635391;0,81704597;0,42657571;-0,109009582;-1,243058801;2,098879229;0,784387952;11,4
212;0,317439665;0,600326983;0,427614316;0,4884572;0,629262431;-0,71239521;0,943980652;0,601990245;0,283150334;-0,807390451;1,312382725;0,659533827;13,4
213;0,246515899;0,215931566;0,15425468;0,315829099;0,152935153;-0,509394661;0,341040912;0,400098044;-0,166459761;-1,01485157;1,2730579;0,265935396;12
214;1,52314369;1,212053024;1,559419127;1,261530869;1,264365467;-1,062007266;1,070915334;1,346674592;0,662821081;-1,01485157;1,19440825;0,181392917;20,2
215;0,813906028;0,269664259;1,089432384;0,616051883;0,568194831;-0,633450552;1,134382675;0,472911625;0,063340954;-0,994105458;1,089542049;0,093491133;14,4
216;0,175592133;-0,118864442;-0,080738692;-0,040685458;0,311710912;-0,133467718;0,785312299;-0,099667896;-0,36628647;-1,097836018;1,128866874;0,009508538;9,4
217;-0,462721762;-0,664457938;-0,641845315;-0,588592039;-0,311178604;0,377792924;0,2458399;-0,549788213;-0,698498374;-1,139328242;1,1681917;-0,039761251;5,9
218;-0,746416827;-0,970320958;-0,72816941;-0,851286975;-0,763078841;0,836423794;-0,420567181;-0,817874578;-1,140614967;-1,077089906;0,788051723;-0,337059639;4,5
219;-0,746416827;-0,871122141;-0,718577844;-0,858792545;-0,775292361;0,768756944;-0,35709984;-0,860900785;-1,035705945;-1,097836018;0,709402072;-0,449596317;4,5
220;-0,959188125;-0,98272081;-0,857655554;-1,294115582;-1,239406119;1,64090745;-1,340843626;-1,16539394;-1,415376692;-0,952613235;0,61109001;-0,354416042;2,5
221;-1,171959424;-1,263784126;-0,924796517;-1,493013176;-1,288260198;1,828870922;-1,467778308;-1,152155107;-1,415376692;-1,34678936;1,24684135;-0,240199713;1,8
222;-1,313806956;-1,445648624;-0,967958565;-1,785730391;-1,532530597;2,795003164;-2,292853742;-1,287853144;-1,667657912;-1,305297137;1,522115126;0,099089973;0,9
223;-1,313806956;-1,362982943;-1,00632483;-1,90957229;-1,605811716;3,652116593;-2,546723106;-1,466577387;-1,752584263;-1,180820465;1,161637562;-0,093510112;0,6
224;-1,24288319;-1,300983682;-0,886430253;-1,598091151;-1,227192599;2,407798413;-1,56297932;-1,102509484;-1,580233726;-1,657981039;2,236516117;0,210506883;1,4
225;-0,888264359;-0,701657494;-0,843268205;-1,008903937;-0,726438282;1,114609731;-0,579235533;-0,72189304;-1,100649625;-1,554250479;1,961242341;0,125964404;3,8
226;0,246515899;0,463928609;0,192620944;0,259537327;0,494913711;-0,231208723;0,372774583;0,396788336;-0,136485755;-1,429773808;1,67286029;0,061577747;11,6
227;0,813906028;0,600326983;0,974333589;1,010094287;0,71475707;-0,84021037;0,594910276;1,111685309;0,323115676;-1,45051992;1,705630977;0,053739372;17,8
228;-0,037179166;-0,308995509;0,331698654;-0,123246723;-0,127975805;0,020662328;-0,039763134;-0,162552352;-0,306338457;-1,222312689;1,351707551;0,039182388;8,8
229;-0,533645529;-0,585925541;-0,550725436;-0,438480647;-0,164616365;0,283811188;-0,071496805;-0,440567842;-0,54113484;-0,952613235;1,004338261;0,071655659;6,8
230;-0,746416827;-0,747123619;-0,651436881;-0,588592039;-0,457740843;0,441700504;-0,38883351;-0,526620255;-0,780926891;-0,413214325;0,257166583;-0,061596726;5,9
231;-0,249950464;-0,420594179;-0,095126041;-0,115741154;-0,140189325;-0,020689635;-0,134964146;-0,102977604;-0,566113179;-0,288737654;-0,044323744;-0,301786949;8,9
232;-0,32087423;-0,701657494;-0,301344715;-0,220819128;-0,457740843;0,046977214;-0,610969204;-0,361134845;-0,80590523;-0,288737654;-0,181960632;-0,493267267;8,2
233;-0,32087423;-0,511526428;-0,368485678;-0,157021786;-0,225683964;0,084569909;-0,261898828;-0,331347471;-0,648541696;0,08469236;-0,509667508;-0,479830052;8,6
234;-0,108102932;-0,424727463;0,173437812;0,060639732;-0,066908205;-0,092115754;0,150638889;-0,185720309;-0,488680329;0,437376262;-0,896361623;-0,685867352;10,1
235;-0,249950464;-0,437127315;-0,421239292;-0,033179888;-0,286751564;0,016903059;-0,38883351;-0,245295057;-0,563615345;0,312899591;-0,765278872;-0,612522552;9,4
236;0,388363431;0,133265885;0,686586603;0,642321377;0,177362193;-0,479320505;0,087171548;0,486150457;-0,136485755;-0,143514871;-0,562100609;-0,830877301;14,6
237;2,019610053;0,972322548;2,715202854;1,696853906;1,337646586;-1,118396307;1,293051028;1,518779419;1,020011323;-0,454706549;-0,083648569;-0,574450442;24,6
238;1,594067456;0,749125209;2,240420327;1,407889477;1,068949148;-1,020655302;1,039181664;1,260622179;1,104937674;-0,620675444;0,224395895;-0,379050937;21,6
239;0,104668367;-0,102331306;0,01517697;0,086909226;0,079654034;-0,223690184;0,594910276;-0,205578559;0,398050691;-0,703659892;0,270274858;-0,427760842;10,3
240;-0,604569295;-0,800856312;-0,608274833;-0,629872672;-0,543235483;0,449219043;0,182372559;-0,745060997;-0,341308131;-1,035597682;0,460344846;-0,66011269;5,7
241;-0,817340593;-0,945521254;-0,785718808;-0,862545329;-0,836359961;0,716127172;-0,261898828;-0,917165824;-0,691004872;-1,180820465;0,683185522;-0,58396847;4,5
242;-0,462721762;-0,660324654;-0,685007363;-0,671153305;-0,616516602;0,505608084;-0,103230475;-0,754990122;-0,526147837;-1,243058801;0,788051723;-0,557653923;5,5
243;-0,675493061;-0,759523471;-0,72816941;-0,798747988;-0,787505881;0,629663975;-0,293632499;-0,807945453;-0,631056859;-1,222312689;0,820822411;-0,500545758;4,8
244;-0,817340593;-0,966187674;-0,814493506;-1,03517343;-0,93406812;0,919127721;-0,547501863;-0,953572615;-0,780926891;-1,284551025;0,886363786;-0,515662626;3,6
245;-1,171959424;-1,168718593;-0,915204951;-1,365418493;-1,202765559;1,633388912;-1,309109956;-1,119058025;-1,208056481;-1,574996591;1,332045138;-0,481509703;2,2
246;-1,101035658;-1,057119923;-0,857655554;-1,170273683;-0,873000521;0,92664626;-0,864838568;-0,956882323;-0,533641339;-1,637234927;1,528669264;-0,371772445;3
247;-1,030111892;-0,838055868;-0,800106157;-0,94885938;-0,494381403;0,625904706;-0,706170216;-0,788087204;-0,303840623;-1,574996591;1,489344439;-0,340418943;4
248;-0,533645529;-0,354461634;-0,685007363;-0,46475014;-0,140189325;0,193588722;-0,325366169;-0,539859088;-0,17894893;-1,471266032;1,128866874;-0,528539957;6,7
249;0,742982262;0,592060415;0,691382387;0,882499604;1,166657307;-0,678561785;0,309307241;0,750927114;0,652829745;-1,201566577;0,68973966;-0,618681276;16,7
250;1,026677327;0,827657606;1,732067319;1,171464034;1,606344025;-1,058247997;0,436241924;1,081897936;1,087452837;-0,911121011;0,519332084;-0,433919566;19,3
251;0,530210964;0,397796065;0,605058291;0,661085301;1,081162668;-0,719913748;0,594910276;0,482840749;0,897617464;-0,164260983;-0,326151657;-0,51062367;14,8
252;0,246515899;-0,003132489;0,312515522;0,495962769;0,446059632;-0,516913199;0,658377617;0,208134968;0,373072353;0,250661255;-0,90291576;-0,890225001;13,4
253;-0,249950464;-0,449527167;-0,238999534;0,180728846;-0,384459724;-0,05828233;-0,103230475;-0,324728054;-0,44371932;0,74856794;-1,440355038;-1,31181763;11
254;-0,037179166;-0,420594179;-0,095126041;0,383379225;-0,335605644;-0,182338221;-0,039763134;-0,218817392;-0,428732317;0,727821828;-1,499342276;-1,443390363;12,5
255;-0,32087423;-0,821522732;-0,152675439;-0,187044065;-0,494381403;0,193588722;-0,484034522;-0,695415374;-0,768437722;0,146930696;-1,197851949;-1,475863634;8,4
256;-0,746416827;-1,015787083;-0,718577844;-0,712433937;-0,665370682;0,708608633;-0,801371227;-1,066102694;-1,238030487;-0,288737654;-0,804603697;-1,342051365;5,3
257;-0,32087423;-0,474326871;-0,421239292;-0,123246723;-0,384459724;0,046977214;-0,420567181;-0,486903757;-0,671022201;-0,454706549;-0,529329921;-1,134894296;8,8
258;-0,037179166;-0,114731158;0,07752215;0,214503909;-0,201256925;-0,291357034;0,055437877;-0,043402856;-0,198931601;-0,288737654;-0,378584758;-0,748574357;11,2
259;0,033744601;-0,164330567;0,039155885;0,267042896;-0,225683964;-0,359023884;0,150638889;-0,069880522;-0,138983589;-0,724406004;-0,227839595;-1,072747175;11,6
260;0,246515899;-0,164330567;0,173437812;0,364615301;-0,286751564;-0,328949728;-0,071496805;-0,202268851;-0,253883946;-1,077089906;-0,070540294;-1,272625753;12,4
261;0,175592133;-0,280062521;0,144663113;0,128189859;-0,286751564;-0,178578951;-0,230165158;-0,367754261;-0,208922937;-1,160074353;0,13263797;-1,141612904;10,6
262;-0,604569295;-0,854589004;-0,641845315;-0,581086469;-0,543235483;0,501848815;-0,293632499;-0,970121156;-0,668524367;-1,201566577;0,112975557;-1,202080372;6
263;-0,817340593;-1,052986639;-0,790514591;-0,836275836;-0,787505881;0,832664524;-0,484034522;-1,155464815;-0,888333747;-1,222312689;0,086759007;-1,263107725;4,6
264;-0,888264359;-0,974454242;-0,819289289;-0,94135381;-0,94628164;1,028146534;-0,833104898;-1,135606566;-1,003234105;-1,180820465;0,073650732;-1,240712366;4,1
265;-0,604569295;-0,771923323;-0,737760977;-0,712433937;-0,604303082;0,678534478;-0,420567181;-0,973430864;-0,730970214;-1,284551025;0,283383133;-1,130415224;5,2
266;-0,959188125;-1,106719332;-0,833676639;-1,132745835;-0,897427561;1,227387814;-0,674436545;-1,22165898;-0,998238437;-1,45051992;0,571765184;-1,025157038;3,2
267;-0,817340593;-0,668591222;-0,795310374;-0,862545329;-0,836359961;0,671015939;-0,706170216;-0,956882323;-0,518654336;-1,554250479;0,853593098;-0,880706974;4,5
268;-1,101035658;-1,210051433;-0,977550131;-1,455485328;-1,361541318;1,704815031;-1,658180332;-1,287853144;-0,950779593;-1,533504367;0,643860697;-1,049791933;1,9
269;-1,030111892;-1,127385752;-0,987141698;-1,316632291;-1,092843879;1,539407176;-1,309109956;-1,162084232;-0,820892233;-1,927680493;1,148529287;-1,068827988;2,4
270;-0,888264359;-0,957921106;-0,905613385;-1,113981911;-0,9218546;1,152202425;-1,118707932;-1,1091289;-0,626061192;-1,740965486;0,906026198;-1,076666363;3,3
271;-0,604569295;-0,346195066;-0,732965194;-0,46475014;-0,555449003;0,325163152;-0,928305909;-0,606053252;-0,273866617;-1,740965486;0,971567574;-1,01843843;6,7
272;-0,391797996;-0,184996987;-0,493176039;-0,17578571;-0,189043405;-0,156023335;-0,515768192;-0,235365933;0,075830123;-0,931867123;0,093313145;-0,932216299;8,5
273;-0,179026698;-0,168463851;-0,224612185;0,000595175;-0,176829885;-0,080837946;-0,230165158;-0,268463015;-0,074039908;-0,0190382;-0,85048266;-1,123136733;9,7
274;-0,179026698;-0,358594918;-0,358894112;-0,040685458;-0,164616365;0,107125525;-0,039763134;-0,496832881;-0,528645671;0,458122374;-1,30271815;-1,343171133;9,4
275;-0,32087423;-0,565259121;-0,26297845;-0,09697723;-0,396673244;0,114644064;-0,230165158;-0,503452298;-0,723476712;0,41663015;-1,243730912;-1,291101924;9
276;-0,179026698;-0,590058825;0,005585404;0,049381378;-0,457740843;-0,050763791;-0,134964146;-0,44387755;-0,698498374;0,727821828;-1,46001745;-1,376204287;10
277;0,104668367;-0,209796692;0,35567757;0,398390364;-0,079121725;-0,283838495;0,436241924;-0,016925191;-0,351299467;0,437376262;-1,342042975;-1,446749667;12,6
278;-0,32087423;-0,668591222;-0,38766881;-0,310885963;-0,372246204;0,328922421;0,023704207;-0,807945453;-0,700996207;0,458122374;-1,35515125;-1,445629899;7,6
279;-0,108102932;-0,251129532;-0,205429053;0,28580682;-0,262324524;-0,110912102;0,2458399;-0,208888267;-0,538637006;0,644837381;-1,512450551;-1,547528782;11,8
280;-0,037179166;-0,366861486;-0,047168211;0,210751124;-0,079121725;-0,178578951;0,531442935;-0,308179513;-0,481186828;0,312899591;-1,165081262;-1,277104824;11,2
281;0,246515899;0,009267363;-0,056759777;0,360862516;0,262856833;-0,291357034;0,785312299;-0,050022273;-0,161464093;0,043200136;-0,85048266;-1,052031469;12,4
282;0,459287197;0,406062633;0,360473353;0,424659858;0,64147595;-0,51315393;1,039181664;0,065817515;0,600375234;-0,185007095;-0,588317159;-0,930536647;12,9
283;0,317439665;0,207664998;0,187825161;0,342098592;0,372778512;-0,460524158;0,594910276;0,105534013;0,495466212;-0,413214325;-0,273718557;-0,743535401;12,2
284;-0,108102932;-0,246996248;0,00078962;-0,134505078;-0,042481166;-0,05828233;0,21410623;-0,417399884;0,025873446;-0,641421556;-0,063986156;-0,76873018;8,8
285;-0,533645529;-0,41232761;-0,507563388;-0,442233431;-0,506594923;0,223662877;-0,134964146;-0,596124128;-0,106511748;-0,786644339;0,112975557;-0,714981319;6,8
286;-0,179026698;0,096066328;-0,521950737;-0,157021786;-0,164616365;-0,216171645;0,150638889;-0,390922219;0,497964046;-0,973359346;0,460344846;-0,555974271;8,6
287;-0,037179166;0,35232994;-0,334915196;-0,108235584;-0,274538044;-0,125949179;0,055437877;-0,453806675;0,385561522;-0,973359346;0,447236571;-0,583408586;8,9
288;-0,037179166;0,273797543;-0,622662182;-0,202055204;-0,396673244;-0,092115754;-0,103230475;-0,496832881;0,355587516;-1,097836018;0,591427597;-0,582848702;8,3
289;-0,462721762;-0,300728941;-0,651436881;-0,521041912;-0,689797722;0,186070183;-0,674436545;-0,682176541;0,06084312;-1,305297137;0,860147236;-0,573890558;6,3
290;-0,746416827;-0,817389448;-0,646641098;-0,738703431;-0,811932921;0,550719317;-0,99177325;-0,678866833;-0,376277805;-1,512758255;1,037108949;-0,669070833;5,1
291;-1,101035658;-1,396049216;-0,848063988;-1,275351658;-1,276046678;1,358962244;-1,531245649;-1,049554153;-0,725974546;-1,243058801;0,617644147;-0,738496446;2,6
292;-0,888264359;-0,928988117;-0,80490194;-1,042679;-0,811932921;1,080776306;-1,213908944;-0,857591076;-0,598585019;-1,637234927;1,135421012;-0,744095285;3,6
293;-0,675493061;-0,879388709;-0,761739892;-1,031420646;-0,640943642;0,960479685;-0,99177325;-0,927094949;-0,523650003;-1,699473262;1,240287213;-0,714421435;3,6
294;-0,746416827;-0,759523471;-0,670620013;-0,821264697;-0,469954363;0,648460322;-0,801371227;-0,725202748;-0,371282138;-1,222312689;0,624198285;-0,718900507;4,7
295;-0,32087423;-0,184996987;-0,497971822;-0,322144318;-0,127975805;-0,016930366;-0,547501863;-0,380993094;0,068336622;-0,641421556;0,067096594;-0,603004525;7,5
296;-0,037179166;0,042333636;-0,181450137;-0,104482799;-0,189043405;-0,171060412;-0,198431487;-0,331347471;0,10580413;0,250661255;-0,79804956;-0,728418534;9
297;-0,037179166;0,009267363;-0,205429053;-0,029427103;-0,213470445;-0,114671371;-0,134964146;-0,288321264;-0,024083231;0,74856794;-1,165081262;-0,801763334;9,5
298;-0,391797996;-0,387527906;-0,382873027;-0,295874824;-0,628730122;0,212385069;-0,452300851;-0,539859088;-0,693502706;1,18423629;-1,486234001;-0,958530846;7,7
299;-0,675493061;-0,879388709;-0,613070616;-0,637378241;-0,94628164;0,734923519;-0,896572239;-1,039625028;-1,145610635;1,163490178;-1,702520539;-1,428273496;5,7
300;-0,959188125;-1,160452025;-0,843268205;-0,997645582;-1,141697959;1,208591467;-1,499511979;-1,363976433;-1,482818206;0,624091269;-1,577991926;-1,679661399;3,8
301;-0,675493061;-0,85045572;-0,608274833;-0,794995203;-0,897427561;0,847701602;-1,118707932;-1,12898715;-1,437857196;0,499614598;-1,427246763;-1,525693307;4,8
302;-0,746416827;-0,912454981;-0,550725436;-0,896320393;-0,860787001;0,937924068;-0,96003958;-1,181942481;-1,357926513;0,541106821;-1,361705387;-1,383482779;4,3
303;-0,746416827;-0,887655277;-0,661028447;-0,945106595;-0,811932921;0,952961146;-0,801371227;-1,20180073;-1,322956839;0,292153479;-1,158527124;-1,271505985;4,1
304;-0,675493061;-0,80912288;-0,661028447;-0,825017481;-0,702011242;0,79131256;-0,452300851;-0,993289113;-1,225541318;0,001707912;-0,922578173;-1,20320014;4,7
305;-0,32087423;-0,387527906;-0,363689895;-0,536053052;-0,616516602;0,392830001;-0,198431487;-0,807945453;-0,93579259;-0,309483766;-0,581763021;-1,053151236;6,2
306;-0,391797996;-0,474326871;-0,555521219;-0,663647735;-0,469954363;0,520645162;0,087171548;-0,900617283;-0,643546029;-0,454706549;-0,385138895;-0,949572702;5,5
307;-0,888264359;-0,990987378;-0,747352543;-1,113981911;-0,93406812;1,118369;-0,610969204;-1,175323065;-1,268004494;-0,68291378;-0,149189944;-0,914300012;3,3
308;-0,888264359;-1,024053651;-0,795310374;-1,125240266;-0,9829222;1,137165348;-0,642702875;-1,248136645;-1,253017491;-0,765898228;-0,168852357;-1,046992513;3,2
309;-0,888264359;-1,098452764;-0,833676639;-1,192790392;-0,9829222;1,264980508;-0,737903886;-1,31433081;-1,362922181;-0,848882675;-0,162298219;-1,119777429;2,9
310;-1,030111892;-1,321650103;-0,915204951;-1,380429632;-1,190552039;1,625870373;-1,340843626;-1,473196804;-1,570242391;-1,035597682;-0,070540294;-1,222796079;2,2
311;-1,24288319;-1,610979987;-0,977550131;-1,658135708;-1,495890037;2,347650102;-2,197652731;-1,754522002;-1,760077764;-1,01485157;-0,214731319;-1,357168232;1,3
312;-1,313806956;-1,520047737;-0,996733264;-1,71442748;-1,483676517;2,554409921;-1,975517037;-1,737973461;-1,732601592;-1,077089906;-0,162298219;-1,353808928;1,1
313;-1,24288319;-1,42084892;-1,00632483;-1,688157986;-1,276046678;2,001797315;-1,309109956;-1,483125928;-1,357926513;-0,890374899;-0,142635807;-1,141612904;1,2
314;-1,171959424;-1,280317262;-0,948775433;-1,52678824;-1,08063036;1,795037497;-0,96003958;-1,393763807;-0,993242769;-1,139328242;0,139192107;-1,107459982;1,7
315;-1,030111892;-1,081919628;-0,915204951;-1,211554316;-0,824146441;1,298813933;-0,801371227;-1,22165898;-0,713485377;-1,180820465;0,10642142;-1,204879792;2,9
316;0,388363431;0,418462485;0,230987209;0,597287959;0,458273152;-0,44924635;0,087171548;0,284258257;0,343098346;-1,554250479;0,506223809;-1,21439782;14,3
317;1,239448625;0,488728314;2,456230567;1,212744667;1,410927706;-0,937951375;1,070915334;0,678113534;0,962561144;-0,973359346;-0,326151657;-1,439471176;19,7
318;-0,604569295;-0,999253946;-0,40205616;-0,674906089;-0,311178604;0,554478587;-0,071496805;-1,135606566;-0,850866239;-0,786644339;-0,752170597;-1,755245734;5,5
319;-0,604569295;-0,96205439;-0,641845315;-0,648636596;-0,298965084;0,637182514;-0,103230475;-1,148845399;-1,020718942;-0,35097599;-1,040552648;-1,733970144;5,6
320;-0,604569295;-0,908321697;-0,54113387;-0,611108748;-0,250111004;0,53192297;-0,071496805;-1,019766779;-0,96826443;0,001707912;-1,243730912;-1,698697454;5,8
321;-0,675493061;-0,978587526;-0,670620013;-0,674906089;-0,628730122;0,622145436;-0,706170216;-1,089270651;-1,248021823;0,188422919;-1,315826425;-1,630951493;5,5
322;-0,533645529;-0,817389448;-0,406851943;-0,498525204;-0,640943642;0,40034854;-0,547501863;-0,890688158;-1,210554315;0,395884038;-1,387921938;-1,568804373;6,5
323;-0,604569295;-0,924854833;-0,440422425;-0,65989495;-0,494381403;0,629663975;-0,261898828;-1,102509484;-1,282991497;0,478868486;-1,46001745;-1,608556134;5,5
324;-0,675493061;-1,015787083;-0,363689895;-0,712433937;-0,506594923;0,629663975;-0,610969204;-1,172013356;-1,275497995;0,541106821;-1,505896413;-1,641589289;5,2
325;-0,604569295;-0,80912288;-0,493176039;-0,618614317;-0,604303082;0,505608084;-0,325366169;-1,033005612;-1,300476334;0,499614598;-1,440355038;-1,566004953;5,8
326;-0,32087423;-0,618991813;-0,310936281;-0,262099761;-0,555449003;0,122162603;-0,166697817;-0,804635745;-1,105645293;0,292153479;-1,322380562;-1,54584913;7,9
327;0,104668367;-0,143664147;0,326902871;0,071898087;-0,213470445;-0,219930915;0,436241924;-0,410780468;-0,608576355;0,105438472;-1,165081262;-1,477543286;10,2
